system,index,sari,fkgl,bertscore_raw,bertscore_rescaled,bertscore_singleref_raw
identity,45,51.11918628353547,10.562500000000004,98.39776158332825,90.5066192150116,93.36601495742798
identity,46,51.88477968065334,8.140000000000004,97.52638339996338,85.34363508224487,93.38269233703613
identity,47,48.86785945322694,11.336521739130436,97.34768867492676,84.28485989570618,93.8093900680542
identity,48,55.41775094039879,8.541538461538462,98.48602414131165,91.02957844734192,97.85366654396057
identity,49,52.27556530960422,12.314736842105265,99.46794509887695,96.8475341796875,95.88996171951294
identity,50,51.12145157192213,8.350000000000005,98.32916855812073,90.10019898414612,95.30725479125977
identity,51,54.66740347010875,17.743333333333336,98.64221215248108,91.95500612258911,93.40078830718994
identity,52,50.05758374083198,10.441111111111113,97.71285653114319,86.44850254058838,97.34935760498047
identity,53,56.63975668685971,9.830526315789477,99.2394208908081,95.49351334571838,96.58857583999634
identity,54,51.34910697427101,22.286666666666665,96.02545499801636,76.45052671432495,96.02545499801636
identity,55,55.79661413914948,17.018378378378376,97.4905252456665,85.131174325943,93.10044646263123
identity,56,55.48221896037725,9.08705882352941,99.00593757629395,94.110107421875,93.83506774902344
identity,57,57.48483928918849,18.845000000000002,98.8434910774231,93.14759969711304,98.71340990066528
identity,58,50.90783528420828,11.849565217391305,94.72307562828064,68.73382925987244,93.96098852157593
identity,59,52.670846647123206,14.040000000000003,98.02998900413513,88.32753896713257,95.47703862190247
identity,60,60.20288009693573,15.55857142857143,100.0,100.0,97.75490164756775
identity,61,55.426071324971716,7.773333333333333,98.72199296951294,92.4277126789093,97.18998670578003
identity,62,59.87885424708197,10.941428571428574,100.0,100.0,98.36226105690002
identity,63,54.45675757960857,7.698823529411765,99.27203059196472,95.68672776222229,97.19268083572388
identity,64,52.70523320288037,5.863636363636363,98.53987097740173,91.34862422943115,98.53987097740173
identity,65,50.249890298524434,15.895,97.52083420753479,85.31075716018677,97.52083420753479
identity,66,49.34517161125459,15.426923076923078,99.35630559921265,96.18605971336365,99.35629963874817
identity,67,58.253446306058656,7.190000000000001,96.10124826431274,76.89960598945618,95.50045728683472
identity,68,50.00262761546795,12.935789473684213,98.29828143119812,89.91718888282776,96.43241763114929
identity,69,58.2702773481757,5.863636363636363,99.99998211860657,99.9998927116394,97.73927330970764
identity,70,53.690789616083926,12.3,98.67250323295593,92.13448166847229,94.68709826469421
identity,71,61.39078569044614,10.73,99.99999403953552,99.99996423721313,98.41741919517517
identity,72,57.090862932585814,9.209473684210526,99.32847023010254,96.02113366127014,88.20869326591492
identity,73,49.872418265481635,9.255714285714287,98.73324036598206,92.49435663223267,93.65989565849304
identity,74,46.908444959513055,7.163333333333334,97.26645350456238,83.80353450775146,93.83187890052795
identity,75,52.46134487973494,14.040000000000003,99.169921875,95.08172273635864,93.69350671768188
identity,76,58.59048936170529,13.90818181818182,99.64544773101807,97.89925217628479,99.64544773101807
identity,77,53.46453027684345,7.190000000000001,99.28399324417114,95.7576036453247,98.17387461662292
identity,78,51.16458282957858,18.444444444444446,99.23874139785767,95.48948407173157,99.23874139785767
identity,79,54.07346023869248,13.48375,99.04096722602844,94.31765675544739,99.04096126556396
identity,80,54.25571712211722,6.137499999999999,98.41189384460449,90.59035181999207,96.47093415260315
identity,81,58.541406884987644,10.019047619047623,98.51036071777344,91.17377400398254,97.34959006309509
identity,82,57.22076624975377,2.3114285714285714,99.99997615814209,99.99985694885254,97.19375371932983
identity,83,57.363813718380854,11.693684210526317,99.62019920349121,97.74965047836304,98.03503155708313
identity,84,54.61040583127236,9.825,97.93768525123596,87.7806305885315,94.21690702438354
identity,85,51.896033653658726,17.861578947368418,98.4607458114624,90.87980389595032,89.01742696762085
identity,86,58.03867249424196,11.07263157894737,99.6943712234497,98.18912744522095,96.76087498664856
identity,87,48.371596040463,8.89777777777778,99.21597838401794,95.35461068153381,93.37679743766785
identity,88,49.292590498673256,18.625714285714285,98.13256859779358,88.93532752990723,91.35081171989441
identity,89,55.6097605733402,12.270000000000003,99.10900592803955,94.72079277038574,96.84204459190369
identity,90,48.53851359319252,5.863636363636363,99.2362380027771,95.47465443611145,99.2362380027771
identity,91,41.84380032206119,11.22727272727273,96.14612460136414,77.1655023097992,96.14611864089966
identity,92,49.819969424434326,15.555000000000003,98.9625334739685,93.85293126106262,95.06956338882446
identity,93,60.49855253166277,9.087500000000002,98.94123673439026,93.72674822807312,97.14163541793823
identity,94,47.684584439874186,8.350000000000005,97.8190541267395,87.07773089408875,93.55010390281677
identity,95,51.423191588765306,15.403333333333332,97.3921000957489,84.5479965209961,95.3492522239685
